Reporting country,Reference period,Undertaking type,Value,Item name,Item code,"Number of submissions (per reporting country, reference date and undertaking type)",Date of extraction (yyyymmdd)
LIECHTENSTEIN,2024 Q4,Non-Life undertakings,-1.89658,Deposits from reinsurers,R0770,14,20250930
LIECHTENSTEIN,2024 Q4,Non-Life undertakings,18.298659,Deferred tax liabilities,R0780,14,20250930
LIECHTENSTEIN,2024 Q4,Non-Life undertakings,1.43893,Derivatives,R0790,14,20250930
LIECHTENSTEIN,2024 Q4,Non-Life undertakings,0.0,Debts owed to credit institutions,R0800,14,20250930
LIECHTENSTEIN,2024 Q4,Non-Life undertakings,192.472751,Financial liabilities other than debts owed to credit institutions,R0810,14,20250930
LIECHTENSTEIN,2024 Q4,Non-Life undertakings,316.791936,Insurance & intermediaries payables,R0820,14,20250930
LIECHTENSTEIN,2024 Q4,Non-Life undertakings,408.726213,Reinsurance payables,R0830,14,20250930
LIECHTENSTEIN,2024 Q4,Non-Life undertakings,84.55779,"Payables (trade, not insurance)",R0840,14,20250930
LIECHTENSTEIN,2024 Q4,Non-Life undertakings,55.0,Subordinated liabilities,R0850,14,20250930
LIECHTENSTEIN,2024 Q4,Non-Life undertakings,0.0,Subordinated liabilities not in Basic Own Funds,R0860,14,20250930
LIECHTENSTEIN,2024 Q4,Non-Life undertakings,55.0,Subordinated liabilities in Basic Own Funds,R0870,14,20250930
LIECHTENSTEIN,2024 Q4,Non-Life undertakings,197.698469,"Any other liabilities, not elsewhere shown",R0880,14,20250930
LIECHTENSTEIN,2024 Q4,Non-Life undertakings,5646.48524,Total liabilities,R0900,14,20250930
LIECHTENSTEIN,2024 Q4,Non-Life undertakings,1500.003903,Excess of assets over liabilities,R1000,14,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,,Assets,R0001,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,,Goodwill,R0010,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,,Deferred acquisition costs,R0020,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,0.0,Intangible assets,R0030,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,13.993191,Deferred tax assets,R0040,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,0.0,Pension benefit surplus,R0050,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,20.097953,"Property, plant & equipment held for own use",R0060,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,1208.019418,Investments (other than assets held for index-linked and unit-linked contracts),R0070,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,3.575223,Property (other than for own use),R0080,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,26.639332,"Holdings in related undertakings, including participations",R0090,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,46.14154,Equities,R0100,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,37.14154,Equities - listed,R0110,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,9.0,Equities - unlisted,R0120,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,777.477924,Bonds,R0130,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,304.990946,Government Bonds,R0140,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,472.407948,Corporate Bonds,R0150,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,0.07903,Structured notes,R0160,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,0.0,Collateralised securities,R0170,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,267.022256,Collective Investments Undertakings,R0180,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,0.0,Derivatives,R0190,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,55.725645,Deposits other than cash equivalents,R0200,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,31.437497,Other investments,R0210,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,3360.240345,Assets held for index-linked and unit-linked contracts,R0220,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,113.874836,Loans and mortgages,R0230,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,0.0,Loans on policies,R0240,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,0.0,Loans and mortgages to individuals,R0250,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,113.874836,Other loans and mortgages,R0260,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,2029.677886,Reinsurance recoverables from:,R0270,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,35.495815,Non-life and health similar to non-life,R0280,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,0.0,Non-life excluding health,R0290,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,35.495815,Health similar to non-life,R0300,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,1790.319533,"Life and health similar to life, excluding health and index-linked and unit-linked",R0310,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,31.470561,Health similar to life,R0320,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,1758.848972,Life excluding health and index-linked and unit-linked,R0330,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,203.862537,Life index-linked and unit-linked,R0340,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,0.0,Deposits to cedants,R0350,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,229.632837,Insurance and intermediaries receivables,R0360,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,3.088717,Reinsurance receivables,R0370,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,17.813339,"Receivables (trade, not insurance)",R0380,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,0.0,Own shares (held directly),R0390,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,0.0,Amounts due in respect of own fund items or initial fund called up but not yet paid in,R0400,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,279.286604,Cash and cash equivalents,R0410,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,9.830252,"Any other assets, not elsewhere shown",R0420,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,7285.555378,Total assets,R0500,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,,Liabilities,R0501,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,117.353542,Technical provisions – non-life,R0510,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,30.490592,Technical provisions – non-life (excluding health),R0520,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,0.0,Technical provisions calculated as a whole,R0530,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,25.034614,Best Estimate,R0540,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,5.455978,Risk margin,R0550,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,86.86295,Technical provisions - health (similar to non-life),R0560,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,2.859028,Technical provisions calculated as a whole,R0570,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,81.06861,Best Estimate,R0580,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,2.935312,Risk margin,R0590,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,2331.188725,Technical provisions - life (excluding index-linked and unit-linked),R0600,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,44.467588,Technical provisions - health (similar to life),R0610,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,14.833491,Technical provisions calculated as a whole,R0620,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,-72.860223,Best Estimate,R0630,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,102.49432,Risk margin,R0640,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,2286.721137,Technical provisions – life (excluding health and index-linked and unit-linked),R0650,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,3.331035,Technical provisions calculated as a whole,R0660,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,2229.479107,Best Estimate,R0670,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,53.910995,Risk margin,R0680,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,3331.552239,Technical provisions – index-linked and unit-linked,R0690,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,18.977661,Technical provisions calculated as a whole,R0700,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,3297.57896,Best Estimate,R0710,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,14.995618,Risk margin,R0720,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,,Other technical provisions,R0730,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,0.0,Contingent liabilities,R0740,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,24.499054,Provisions other than technical provisions,R0750,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,10.478156,Pension benefit obligations,R0760,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,284.193345,Deposits from reinsurers,R0770,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,37.921527,Deferred tax liabilities,R0780,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,0.0,Derivatives,R0790,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,10.093498,Debts owed to credit institutions,R0800,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,0.0,Financial liabilities other than debts owed to credit institutions,R0810,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,176.646376,Insurance & intermediaries payables,R0820,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,51.427421,Reinsurance payables,R0830,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,8.361216,"Payables (trade, not insurance)",R0840,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,60.352446,Subordinated liabilities,R0850,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,0.0,Subordinated liabilities not in Basic Own Funds,R0860,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,60.352446,Subordinated liabilities in Basic Own Funds,R0870,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,13.328221,"Any other liabilities, not elsewhere shown",R0880,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,6457.395763,Total liabilities,R0900,6,20250930
LIECHTENSTEIN,2024 Q4,Other undertakings,828.159615,Excess of assets over liabilities,R1000,6,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,,Assets,R0001,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,,Goodwill,R0010,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,,Deferred acquisition costs,R0020,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,0.105895,Intangible assets,R0030,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,5.136215,Deferred tax assets,R0040,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,0.0,Pension benefit surplus,R0050,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,23.975652,"Property, plant & equipment held for own use",R0060,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,1363.241838,Investments (other than assets held for index-linked and unit-linked contracts),R0070,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,21.15542,Property (other than for own use),R0080,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,3.250647,"Holdings in related undertakings, including participations",R0090,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,0.645693,Equities,R0100,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,0.645692,Equities - listed,R0110,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,1e-06,Equities - unlisted,R0120,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,1048.286329,Bonds,R0130,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,299.045156,Government Bonds,R0140,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,662.345797,Corporate Bonds,R0150,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,85.807226,Structured notes,R0160,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,1.088149,Collateralised securities,R0170,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,131.792774,Collective Investments Undertakings,R0180,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,0.14906,Derivatives,R0190,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,150.959065,Deposits other than cash equivalents,R0200,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,7.00285,Other investments,R0210,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,11356.782866,Assets held for index-linked and unit-linked contracts,R0220,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,127.375799,Loans and mortgages,R0230,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,76.477455,Loans on policies,R0240,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,0.0,Loans and mortgages to individuals,R0250,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,50.898344,Other loans and mortgages,R0260,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,484.546299,Reinsurance recoverables from:,R0270,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,0.0,Non-life and health similar to non-life,R0280,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,0.0,Non-life excluding health,R0290,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,0.0,Health similar to non-life,R0300,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,22.504609,"Life and health similar to life, excluding health and index-linked and unit-linked",R0310,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,0.0,Health similar to life,R0320,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,22.504609,Life excluding health and index-linked and unit-linked,R0330,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,462.041689,Life index-linked and unit-linked,R0340,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,0.0,Deposits to cedants,R0350,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,32.567505,Insurance and intermediaries receivables,R0360,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,2.388675,Reinsurance receivables,R0370,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,47.311426,"Receivables (trade, not insurance)",R0380,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,0.0,Own shares (held directly),R0390,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,0.0,Amounts due in respect of own fund items or initial fund called up but not yet paid in,R0400,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,143.927986,Cash and cash equivalents,R0410,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,12.828034,"Any other assets, not elsewhere shown",R0420,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,13600.18819,Total assets,R0500,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,,Liabilities,R0501,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,0.0,Technical provisions – non-life,R0510,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,0.0,Technical provisions – non-life (excluding health),R0520,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,0.0,Technical provisions calculated as a whole,R0530,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,0.0,Best Estimate,R0540,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,0.0,Risk margin,R0550,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,0.0,Technical provisions - health (similar to non-life),R0560,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,0.0,Technical provisions calculated as a whole,R0570,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,0.0,Best Estimate,R0580,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,0.0,Risk margin,R0590,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,961.639038,Technical provisions - life (excluding index-linked and unit-linked),R0600,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,0.0,Technical provisions - health (similar to life),R0610,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,0.0,Technical provisions calculated as a whole,R0620,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,0.0,Best Estimate,R0630,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,0.0,Risk margin,R0640,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,961.639038,Technical provisions – life (excluding health and index-linked and unit-linked),R0650,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,0.0,Technical provisions calculated as a whole,R0660,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,924.39363,Best Estimate,R0670,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,37.245408,Risk margin,R0680,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,11371.039793,Technical provisions – index-linked and unit-linked,R0690,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,0.0,Technical provisions calculated as a whole,R0700,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,11216.180888,Best Estimate,R0710,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,154.858905,Risk margin,R0720,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,,Other technical provisions,R0730,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,0.417678,Contingent liabilities,R0740,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,10.798319,Provisions other than technical provisions,R0750,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,8.965469,Pension benefit obligations,R0760,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,7.103794,Deposits from reinsurers,R0770,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,66.884588,Deferred tax liabilities,R0780,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,0.0,Derivatives,R0790,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,0.505718,Debts owed to credit institutions,R0800,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,3.451196,Financial liabilities other than debts owed to credit institutions,R0810,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,197.241243,Insurance & intermediaries payables,R0820,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,20.621606,Reinsurance payables,R0830,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,41.198001,"Payables (trade, not insurance)",R0840,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,26.379095,Subordinated liabilities,R0850,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,0.0,Subordinated liabilities not in Basic Own Funds,R0860,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,26.379095,Subordinated liabilities in Basic Own Funds,R0870,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,15.147873,"Any other liabilities, not elsewhere shown",R0880,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,12731.393413,Total liabilities,R0900,10,20250930
LIECHTENSTEIN,2025 Q1,Life undertakings,868.794777,Excess of assets over liabilities,R1000,10,20250930
LIECHTENSTEIN,2025 Q1,Non-Life undertakings,,Assets,R0001,15,20250930
LIECHTENSTEIN,2025 Q1,Non-Life undertakings,,Goodwill,R0010,15,20250930
LIECHTENSTEIN,2025 Q1,Non-Life undertakings,,Deferred acquisition costs,R0020,15,20250930
LIECHTENSTEIN,2025 Q1,Non-Life undertakings,0.0,Intangible assets,R0030,15,20250930
LIECHTENSTEIN,2025 Q1,Non-Life undertakings,25.569033,Deferred tax assets,R0040,15,20250930
LIECHTENSTEIN,2025 Q1,Non-Life undertakings,0.0,Pension benefit surplus,R0050,15,20250930
LIECHTENSTEIN,2025 Q1,Non-Life undertakings,7.148599,"Property, plant & equipment held for own use",R0060,15,20250930
